228089,"http://www.pingwest.com/wire/spacex-block-5-falcon-9/		","NA"
228183,"http://www.pingwest.com/wire/ea-2018-q4/		","NA"
228127,"http://www.tmtpost.com/3233148.html","NA"
228096,"http://www.pingwest.com/wire/nasa-uber-uam/		","NA"
228054,"http://www.pingwest.com/wire/pw-2018-05-09/		","NA"
228158,"https://cn.nytimes.com/morning-brief/20180509/c09backstory-peterpan/?umt_source=RSS","彼得·潘(Peter Pan)帮助生病的孩子。这不是虚构，而是在经济上。这个角色的作者J·M·巴里(J·M·Barrie)出生于1860年的今天，1929年，他将自己最著名作品的版权捐给了伦敦的大奥蒙德街儿童医院(Great Ormond Street children’s hospital)。《纽约时报》在当时的一篇头版报道中估计，它们的价值为“大约每年1万美元（约合6.4万元人民币）”，据说相当于医院收入的六分之一。很明显，这份礼物有着持久的价值: 1902年，这个永远不会长大的男孩被介绍给了世人，两年后成为一部热门剧的主角，然后成为了一部小说。伦敦的一座公园树起了他的雕像，他甚至开始了漫长的电影生涯。但是很少有人会猜到彼得·潘的回馈时效有多长。1987年底，在巴里去世50年后，版权首次在英国到期。过了几个月，英国议会通过了一项议案，授予大奥蒙德街儿童医院从舞台剧和改编作品获得永久版税的权利。彼得·潘在美国的冒险也在帮助着这家医院；根据医院官网的说法，美国的版权要到2023年才到期。"
228199,"http://thehill.com/policy/technology/386826-att-confirms-it-paid-michael-cohen-for-insights-on-trump-adminn","NA"
228177,"http://tech.qq.com/a/20180509/015295.htm","[摘要]荣耀总裁赵明在个人微博上辟谣称，荣耀并无AI工程师被挖，“这是一条假新闻，纯属造谣。腾讯《一线》 颜东惑 5月9日报道针对有媒体报道的“苹果深圳研发中心挖走53名华为荣耀AI研发团队”的消息，荣耀总裁赵明昨晚在微博上辟谣称，荣耀并无AI工程师被挖，“这是一条假新闻，纯属造谣。”之前有媒体报道称，有猎头透露，苹果的深圳研发中心整体挖走53名原华为荣耀AI研发团队。荣耀公关人员对此表示不予评论。不过，荣耀总裁赵明在个人微博上辟谣称，荣耀并无AI工程师被挖，“这是一条假新闻，纯属造谣。我们在AI人工智能的发展上，有着长期的技术积淀，核心研发团队一直以来都非常稳定，我们的技术团队正在努力为用户打造最优的AI手机体验。”据了解，荣耀已经在人工智能开发方面投入了六年的时间，赵明此前表示真正的AI手机应该是在各个方面缩短我们和专家的距离。"
228090,"http://tech.qq.com/a/20180509/008801.htm","ThoughtSpot创始人阿杰特-辛格BI中文站 5月9日报道总部位于波特兰的人工智能初创公司ThoughtSpot成为最新一位跻身“独角兽”行列的初创公司。该公司日前通过D轮融资募集到1.45亿美元。该轮融资由风险投资公司光速创投（Lightspeed Venture Partners）牵头，对ThoughtSpot的估值超过10亿美元。据熟悉ThoughtSpot业务的消息人士称，在本轮融资完成之后，该公司下一步将考虑进行首次公开募股（IPO）。ThoughtSpot是一家提供搜索和人工智能驱动的分析服务平台。该公司的解决方案可以帮助全球范围内的大公司获得商业洞察力，集数千名分析师之力，并将成果交到每位商务人士的手中。利用ThoughtSpot，商务人士可以通过类似谷歌那样的搜索很轻松的对数十亿行数据进行分析，或者是只需点击一下自动获取一些他们不知道的问题答案。ThoughtSpot由企业云解决方案供应商Nutanix的联合创始人阿杰特-辛格（Ajeet Singh）创办于2014年。Nutanix目前已是一家上市公司，市值约为90亿美元。ThoughtSpot平台目前的客户包括钻石开采商戴比尔斯、美国家居用品零售商Bed Bath&Beyond、金融公司Capital One和全美第二大石油公司雪佛龙等。许多客户都与ThoughtSpot签订了6位数的合作合同。ThoughtSpot目前的成长速度非常快，最近一个季度的营收增幅达到180%。作为一家私有公司，ThoughtSpot并未对外透露太多的财务信息。ThoughtSpot的本轮融资由光速创投牵头， 包括Future Fund、Khosla Ventures和General Catalyst等已有投资人都参与了该公司的新一轮融资。ThoughtSpot的上一轮融资完成于2017年8月，当时募集到6000万美元资金。至C轮融资完成后，ThoughtSpot已累计募集到超过1.2亿美元资金。（编译/明轩）美国Business Insider作品的中文相关权益归腾讯公司独家所有。未经授权，不得转载、摘编等。微信公众号：BI中文站。"
228219,"https://cn.nytimes.com/opinion/20180509/the-mothers-day-trap/?umt_source=RSS","我小的时候曾经常想像自己长大后要从事的职业。做图书管理员意味着，我能从看书中挣钱。做兽医意味着，我能从热爱动物中挣钱。有什么工作能让人从在树林里遛弯中挣钱吗？上大学后也许能找到答案。我不知道我把自己当成职业女性的想法是从哪里来的。我是20世纪60年代初在南方小镇长大的人，我认识的所有女性都和孩子一起待在家里——不管她们是否愿意（这是指白人女性。在我童年时代的亚拉巴马州，黑人女性大多在白人女性家里干活，白人女性则什么都不干）。我也想到要结婚和生孩子。我当然会这样想；那时侯的小女孩都这样想。我会从高中毕业，然后从大学毕业。我会去工作，会结婚生孩子。这个孩子——以及这个孩子将来会有的弟弟妹妹——会成为让我人生完美的荣耀。我会喜欢我的工作，但我的工作只会是我所做的事情，而不是我会成为的人。我会成为的是母亲。如果你在一个像我这样的家庭长大的话，这些想法并不落伍。我母亲对做全职妈妈的限制非常恼火，但有一次，我问她，她觉得自己生来应该做什么时，她毫不犹豫地说：“我生来就是做母亲的。”我父亲对做父亲也有同样的感受。我父母所做的一切都是为了支撑这个家庭。我们这些子女定义了他们在世界上的角色。所以，我在成长过程中一直认为，自己一生所做的事情都只是在为我的第一个孩子出生的那天做准备，这有什么可奇怪的呢。我画的这个圈子直到最后一个孩子降生才会圆满。我并没想过，我想象中的那些代表我人生圆满的婴儿，每个都命中注定要画出不同的圈子。将他们的圈子和我的圈子构建的维恩图(Venn diagram)重叠几乎只是一瞬间的事。我自己的圈子在圆满的那一刻就已经开始破开。母亲节、以及随之而来的温室鲜花和餐厅早午餐，只不过是做母亲是女性人生顶点这种持续不断的文化观念的可见表达。一个不是父亲的男性从来未被贴上任何特殊的标签，但是，一个没有孩子的女性常常被不加思考地贴上“无后”的标签，就好像她缺少了什么，好像她被贬低、她不完整似的。但是，对那个全心全意地相信这种文化观念的女性，那个认为做母亲真的定义了自己人生的女性，我只能说上帝保佑她。这个坚持认为抚养孩子是女性一生中最重要之事的文化，同时也坚持认为，在她的孩子离开家的那个时刻，她必须心甘情愿地放弃母亲的身份。臭名昭著的“直升机父母”、爱管闲事的妈妈、爱挑剔的婆婆——这些说法都至少像任何表现了女性特质的《圣母和圣婴》(Madonna and Child)一样普遍存在、且不受挑战。一个不能“放手”的母亲是一个一味攫取的绝望家伙，对这种人即使不公开辱骂，也只能是彻底怜悯了。有关那些不能放手的“直升机父母”的抱怨，对像我这样的普通妈妈来说是无的放矢。我们当中有多少人真有时间去对一个不再是孩子的孩子管头管脚呢？即使我有那种时间，我也不会去操那份心：我三个儿子中最大的一个已经完全独立，另外两个目前在上大学，他们都把自己的事情管得好好的。我知道，我将不可避免地在他们的生活中占越来越少的比重。事情并不总是这样。当我爷爷奶奶住的房子在大萧条时期被烧毁时，全家搬到了我的曾祖父母那里。当我的另一个曾祖母守寡后，她也搬到了他们的农场。没人问这种安排是否明智，也没人怀疑她们中的某个人感情发育不足，无法放手。她们只是想共度余生，一起在凉爽的夜晚坐在门廊上相互聊天。虽然我喜欢那种生活的对称，喜欢去教堂后、全家人围坐在农舍一张大餐桌旁吃周日大餐，但我也谢天谢地能在自己的时间和地点生活。我的孩子们步入每个能力和独立的新阶段时，我都忙得顾不上感到悲伤，尽管我知道，这种独立有朝一日会让他们从我的身边离开。但我努力摆脱一个不断的提醒，那就是，我的儿子们将主要与我从未见过的人共享他们的生活，他们都在做我只知道点皮毛的工作。他们爱我；这点我知道。他们经常打电话跟我聊天，如果对某个问题感到不确定的话，他们会毫不犹豫地寻求我的建议。但正如他们自己的文化所要求的那样，他们也创造了自己的生活圈子，我和我丈夫只能处在他们圈子的外围。外围。几乎该被淘汰了。即使房子着火也不会把他们送回来，与我们永远住在一起。他们都回家来过母亲节，这将让我欣喜万分，但在我内心深处的一个小小角落里，我也将怀念那些他们仍是那么小、那么需要我的日子，因为那时的家庭圈子很小，也很封闭。我会怀念他们汗水淋漓的小男孩脖子的气味，还有在我的大腿上蹦跳时，他们潮湿的小手抓着我衬衫的感觉。我也会记得所有过去的母亲节，那些年里，母亲节意味着用彩色蜡笔画的贺卡、石膏手印，以及用车轴草、宝盖草、金钱薄荷和蒲公英做的花束。那些才是世界上最美的。"
228198,"http://thehill.com/policy/cybersecurity/overnights/386808-hillicon-valley-white-house-to-hold-ai-summit-net-neutralityn","NA"
228200,"http://thehill.com/policy/technology/386780-fcc-chair-meets-with-t-mobile-sprint-ceosn","NA"
228088,"http://tech.qq.com/a/20180509/008563.htm","中新社休斯敦5月8日电，美国宇航局(NASA)于当地时间5月8日宣布，与美国优步公司(Uber Technologies, Inc。)签署合作协议，探索城市空中交通(UAM)的相关概念和技术，从而在人口密集城市形成安全、有效的空中交通系统。美国宇航局官网消息，基于这份协议，优步公司将同美国宇航局分享其研发的飞行汽车计划。美国宇航局将利用新型空域管理计算机，通过仿真建模来评估垂直起降载人飞机、飞行汽车等小型飞行器在拥挤的城市环境中的飞行情况。这是美国宇航局首个专门针对“城市空中交通(UAM)”的研发协议。美国宇航局指出，“城市空中交通(UAM)”是一种安全有效的交通系统，旨在更便利地运输乘客和货物。美国宇航局航空研究理事会副理事Jaiwon Shin说：“‘城市空中交通(UAM)’或改变乘客和货物在城市中的流动方式。它将从根本上改变我们的生活方式，就像智能手机一样。”他指出，美国宇航局与优步及其他机构合作，探索“城市空中交通(UAM)”的关键问题。这项研究将在美国得克萨斯州达拉斯沃斯堡国际机场(DFW)展开。美国宇航局将使用优步提供的数据，在机场飞机起降高峰期，模拟小型载客飞机通过机场空域的飞行情况。模拟分析数据将用于支撑城市空中交通系统的安全飞行。随着小型飞机进入美国市场，美国宇航局希望确保飞行器的安全、噪音等问题不会增加美国空中交通管制系统的负担。他们正在研究包括低空无人机系统(UAS)交通管理、整合国家空域系统等。这些研究将帮助创建新的行业标准，成为美国联邦航空管理规则和程序所必需的数据。据彭博新闻社报道，同日，优步官方亦宣布将与美国宇航局共享数据，制定空中交通管理系统。此外，优步计划于2020年对飞行汽车进行测试，于2023年投入市场。报道还指出，飞行汽车将是未来汽车市场面临的重大挑战，已引起美国部分科技公司的关注。如Alphabet Inc。首席执行官Larry Page正以个人名义投资研发飞行汽车。"
228117,"http://www.pingwest.com/aliwawa/		","NA"
228245,"http://tech.qq.com/a/20180509/019920.htm","[摘要]该试点项目仅限于一个有限的区域，而且是免费提供的，但目前还不清楚该试点项目是否有其他限制，比如哪些人可以使用该服务。腾讯科技讯 据外媒报道，在本周召开的Google I/O大会上，Waymo的首席执行官约翰-克拉夫希克（John Krafcik）表示，他的公司将于今年在凤凰城正式推出无人驾驶打车服务。鉴于该服务的试点项目已于去年11月启动，克拉夫希克的这一声明显示出Waymo对自己的无人驾驶汽车非常有信心。现在，Waymo的试点项目是通过一款自动驾驶的Chrysler PAcifica汽车为凤凰城居民提供打车服务。该试点项目仅限于一个有限的区域，而且是免费提供的，但目前还不清楚该试点项目是否有其他限制，比如哪些人可以使用该服务。除了费用之外，该试点项目转成正式服务后似乎不会有太大的变化。Waymo向记者证实，这项服务将向公众开放，并且是收费服务。这意味着，凤凰城周围免费乘车的日子结束了。目前还不清楚试点项目转成正式服务后是否会扩大服务的地区范围。该项目目前只在凤凰城特定地区运营，Waymo认为这里最适合运营其服务。将服务范围扩大到整个凤凰城地区也是有可能的，但考虑到Waymo对其自动驾驶汽车推出的测量方法，它似乎更有可能采用一种渐进的方式扩大服务范围。另一个值得关注的细节是，这项服务推出时车辆上是否会配备安全驾驶员。虽然目前还不清楚这一点，但是Waymo承诺，随着服务正式推出时间的临近，它将公布更多的细节。（编译/林靖东）"
228082,"http://tech.qq.com/a/20180509/008485.htm","[摘要]Twitter的这一举措表明该公司非常重视保护用户隐私——重视程度甚至不亚于Facebook。腾讯科技讯 5月9日消息，据一些媒体的报道，Twitter正在该应用内打造一项新的加密聊天功能，旨在更好地保护用户，方便用户之间发送私密信息。毫无疑问，此举对Twitter将有着非常重要的意义。Twitter的这一举措表明该公司非常重视保护用户隐私——重视程度甚至不亚于Facebook。目前而言，Facebook还未在Messenger服务中提供加密聊天功能。加密功能可以让便于用户向其他好友发送加密消息，而不需要担心第三方或黑客窃取和查看他们的私密对话内容。另外，新增的功能也表明，Twitter可能会在不久后与Facebook旗下的WhatsApp等服务展开更加直接的竞争。目前，WhatsApp可以方便用户通过端对端的方式进行一对一的对话以及群聊等。相比较而言，Twitter还缺乏一些诸如WhatsApp的功能，例如支持语音呼叫等，但不可否认的是，Twitter的多项功能已经与WhatsApp相似。Twitter新增加密信息功能，无疑可以帮助该社交平台保留更多的用户，从而避免这些用户流失转而使用其它服务。目前，可能已经有一些用户因为渴望聊天加密功能而离开了Twitter平台，改用诸如Signal或WhatsApp之类的其它应用了，以此享受加密聊天的安全性。当然，一旦Twitter启动加密对话功能，那么这将会对WhatsApp产生一些打击。WhatsApp联合创始人简-库姆（Jan Koum）近期已经宣布从该公司离职。此外，业界认为，Twitter的这一新功能还可能会为该公司有朝一日推出独立的消息服务奠定基础。独立的消息服务当然是当作一款主要应用独立运行。目前，Twitter公司方面仍拒绝就上述传闻置评。(编译/金全）"
